"country","year","Party","Seats","Banzhaf Power Index","perc of seats","Shapley-Shubik Power Index"
"Canada","1962","Liberal",99,0.166666666667,0.376425855513,0.166666666667
"Canada","1962","Social Credit",30,0.166666666667,0.114068441065,0.166666666667
"Canada","1962","Progressive Conservative",114,0.5,0.433460076046,0.5
"Canada","1962","Liberal-Labour",1,0,0.00380228136882,0
"Canada","1962","NDP",19,0.166666666667,0.0722433460076,0.166666666667
"Canada","1963","Social Credit",24,0.166666666667,0.0912547528517,0.166666666667
"Canada","1963","Liberal",127,0.5,0.48288973384,0.5
"Canada","1963","Liberal-Labour",1,0,0.00380228136882,0
"Canada","1963","NDP",17,0.166666666667,0.06463878327,0.166666666667
"Canada","1963","Progressive Conservative",94,0.166666666667,0.357414448669,0.166666666667
"Canada","1965","Independent Progressive Conservative",1,0.0243902439024,0.00380228136882,0.0238095238095
"Canada","1965","Independent",1,0.0243902439024,0.00380228136882,0.0238095238095
"Canada","1965","Liberal-Labour",1,0.0243902439024,0.00380228136882,0.0238095238095
"Canada","1965","Social Credit",5,0.0487804878049,0.0190114068441,0.0714285714286
"Canada","1965","Ralliement Crediste",9,0.0487804878049,0.0342205323194,0.0714285714286
"Canada","1965","NDP",21,0.0487804878049,0.0798479087452,0.0714285714286
"Canada","1965","Progressive Conservative",95,0.0487804878049,0.361216730038,0.0714285714286
"Canada","1965","Liberal",130,0.731707317073,0.494296577947,0.642857142857
"Canada","1968","Progressive Conservative",72,0,0.272727272727,0
"Canada","1968","NDP",22,0,0.0833333333333,0
"Canada","1968","Independent",1,0,0.00378787878788,0
"Canada","1968","Liberal",154,1,0.583333333333,1
"Canada","1968","Liberal-Labour",1,0,0.00378787878788,0
"Canada","1968","Ralliement Crediste",14,0,0.0530303030303,0
"Canada","1972","No affiliation",1,0,0.00378787878788,0
"Canada","1972","Liberal-Labour",1,0,0.00378787878788,0
"Canada","1972","Independent",1,0,0.00378787878788,0
"Canada","1972","NDP",31,0.333333333333,0.117424242424,0.333333333333
"Canada","1972","Progressive Conservative",107,0.333333333333,0.405303030303,0.333333333333
"Canada","1972","Liberal",108,0.333333333333,0.409090909091,0.333333333333
"Canada","1972","Social Credit",15,0,0.0568181818182,0
"Canada","1974","Social Credit",11,0,0.0416666666667,0
"Canada","1974","Liberal-Labour",1,0,0.00378787878788,0
"Canada","1974","Independent",1,0,0.00378787878788,0
"Canada","1974","Liberal",140,1,0.530303030303,1
"Canada","1974","Progressive Conservative",95,0,0.359848484848,0
"Canada","1974","NDP",16,0,0.0606060606061,0
"Canada","1979","Progressive Conservative",136,0.5,0.482269503546,0.5
"Canada","1979","Liberal",113,0.166666666667,0.400709219858,0.166666666667
"Canada","1979","NDP",26,0.166666666667,0.0921985815603,0.166666666667
"Canada","1979","Social Credit",6,0.166666666667,0.0212765957447,0.166666666667
"Canada","1979","Liberal-Labour",1,0,0.00354609929078,0
"Canada","1980","NDP",32,0,0.113475177305,0
"Canada","1980","Liberal-Labour",1,0,0.00354609929078,0
"Canada","1980","Liberal",146,1,0.517730496454,1
"Canada","1980","Progressive Conservative",103,0,0.36524822695,0
"Canada","1984","NDP",30,0,0.106382978723,0
"Canada","1984","Independent",1,0,0.00354609929078,0
"Canada","1984","Progressive Conservative",211,1,0.748226950355,1
"Canada","1984","Liberal",40,0,0.141843971631,0
"Canada","1988","Liberal",83,0,0.281355932203,0
"Canada","1988","Progressive Conservative",169,1,0.572881355932,1
"Canada","1988","NDP",43,0,0.145762711864,0
"Canada","1993","Independent",1,0,0.00338983050847,0
"Canada","1993","Reform Party",52,0,0.176271186441,0
"Canada","1993","NDP",9,0,0.0305084745763,0
"Canada","1993","Liberal",177,1,0.6,1
"Canada","1993","Bloc Quebecois",54,0,0.183050847458,0
"Canada","1993","Progressive Conservative",2,0,0.00677966101695,0
"Canada","1997","Liberal",155,1,0.514950166113,1
"Canada","1997","No affiliation",1,0,0.00332225913621,0
"Canada","1997","Progressive Conservative",20,0,0.0664451827243,0
"Canada","1997","NDP",21,0,0.0697674418605,0
"Canada","1997","Bloc Quebecois",44,0,0.146179401993,0
"Canada","1997","Reform Party",60,0,0.199335548173,0
"Canada","2000","Canadian Alliance",66,0,0.21926910299,0
"Canada","2000","Bloc Quebecois",38,0,0.126245847176,0
"Canada","2000","NDP",13,0,0.0431893687708,0
"Canada","2000","Progressive Conservative",12,0,0.0398671096346,0
"Canada","2000","Liberal",172,1,0.571428571429,1
"Costa_Rica","1953","Republican National Independence",3,0,0.0666666666667,0
"Costa_Rica","1953","National Union",1,0,0.0222222222222,0
"Costa_Rica","1953","National Liberation",30,1,0.666666666667,1
"Costa_Rica","1953","Democrat",11,0,0.244444444444,0
"Costa_Rica","1958","Independent",3,0.166666666667,0.0666666666667,0.166666666667
"Costa_Rica","1958","Civic Revolutionary Union",1,0,0.0222222222222,0
"Costa_Rica","1958","National Liberation",20,0.5,0.444444444444,0.5
"Costa_Rica","1958","Republican",11,0.166666666667,0.244444444444,0.166666666667
"Costa_Rica","1958","National Union",10,0.166666666667,0.222222222222,0.166666666667
"Costa_Rica","1962","Democratic Action Popular",1,0,0.0175438596491,0
"Costa_Rica","1962","National Liberation",29,1,0.508771929825,1
"Costa_Rica","1962","Republican",18,0,0.315789473684,0
"Costa_Rica","1962","National Union",9,0,0.157894736842,0
"Costa_Rica","1966","Civic Revolutionary Union",2,0,0.0350877192982,0
"Costa_Rica","1966","National Liberation",29,1,0.508771929825,1
"Costa_Rica","1966","National Unification Party",26,0,0.456140350877,0
"Costa_Rica","1970","National Unification Party",22,0,0.385964912281,0
"Costa_Rica","1970","National Liberation",32,1,0.561403508772,1
"Costa_Rica","1970","Christian Democratic",1,0,0.0175438596491,0
"Costa_Rica","1970","Socialist Action",2,0,0.0350877192982,0
"Costa_Rica","1974","Democratic Renovation",3,0.0487804878049,0.0526315789474,0.0714285714286
"Costa_Rica","1974","Republican National",1,0.0243902439024,0.0175438596491,0.0238095238095
"Costa_Rica","1974","Socialist Action",2,0.0487804878049,0.0350877192982,0.0714285714286
"Costa_Rica","1974","Cartago Agricultural Union",1,0.0243902439024,0.0175438596491,0.0238095238095
"Costa_Rica","1974","Democrat",1,0.0243902439024,0.0175438596491,0.0238095238095
"Costa_Rica","1974","National Liberation",27,0.731707317073,0.473684210526,0.642857142857
"Costa_Rica","1974","National Unification Party",16,0.0487804878049,0.280701754386,0.0714285714286
"Costa_Rica","1974","National Independent",6,0.0487804878049,0.105263157895,0.0714285714286
"Costa_Rica","1978","Popular Costa Rican Front",1,0.0769230769231,0.0175438596491,0.0666666666667
"Costa_Rica","1978","Peoples Union (Coalition)",3,0.230769230769,0.0526315789474,0.233333333333
"Costa_Rica","1978","National Liberation",25,0.230769230769,0.438596491228,0.233333333333
"Costa_Rica","1978","United Coalition",27,0.384615384615,0.473684210526,0.4
"Costa_Rica","1978","Cartago Agricultural Union",1,0.0769230769231,0.0175438596491,0.0666666666667
"Costa_Rica","1982","National Liberation",33,1,0.578947368421,1
"Costa_Rica","1982","United Coalition",18,0,0.315789473684,0
"Costa_Rica","1982","Peoples Union (Coalition)",4,0,0.0701754385965,0
"Costa_Rica","1982","National Movement",1,0,0.0175438596491,0
"Costa_Rica","1982","Alajuelense Democratic Action",1,0,0.0175438596491,0
"Costa_Rica","1986","Peoples Union (Coalition)",1,0,0.0175438596491,0
"Costa_Rica","1986","Popular Alliance Coalition",1,0,0.0175438596491,0
"Costa_Rica","1986","Christian Social Unity",25,0,0.438596491228,0
"Costa_Rica","1986","National Liberation",29,1,0.508771929825,1
"Costa_Rica","1986","Cartago Agricultural Union",1,0,0.0175438596491,0
"Costa_Rica","1990","Christian Social Unity",29,1,0.508771929825,1
"Costa_Rica","1990","Cartago Agricultural Union",1,0,0.0175438596491,0
"Costa_Rica","1990","Peoples Union (Coalition)",1,0,0.0175438596491,0
"Costa_Rica","1990","General Union",1,0,0.0175438596491,0
"Costa_Rica","1990","National Liberation",25,0,0.438596491228,0
"Costa_Rica","1994","National Agrarian",1,0.0909090909091,0.0175438596491,0.1
"Costa_Rica","1994","National Liberation",28,0.636363636364,0.491228070175,0.6
"Costa_Rica","1994","Christian Social Unity",25,0.0909090909091,0.438596491228,0.1
"Costa_Rica","1994","Democratic Power",2,0.0909090909091,0.0350877192982,0.1
"Costa_Rica","1994","Cartago Agricultural Union",1,0.0909090909091,0.0175438596491,0.1
"Costa_Rica","1998","Democratic Power",3,0.102040816327,0.0526315789474,0.12380952381
"Costa_Rica","1998","Agrarian Labor Action",1,0.0612244897959,0.0175438596491,0.0571428571429
"Costa_Rica","1998","Libertarian Movement",1,0.0612244897959,0.0175438596491,0.0571428571429
"Costa_Rica","1998","Costa Rican Renovation and National Integration",1,0.0612244897959,0.0175438596491,0.0571428571429
"Costa_Rica","1998","National Redemption",1,0.0612244897959,0.0175438596491,0.0571428571429
"Costa_Rica","1998","Christian Social Unity",27,0.551020408163,0.473684210526,0.52380952381
"Costa_Rica","1998","National Liberation",23,0.102040816327,0.40350877193,0.12380952381
"Costa_Rica","2002","Libertarian Movement",6,0,0.105263157895,0
"Costa_Rica","2002","Citizen Action",14,0.333333333333,0.245614035088,0.333333333333
"Costa_Rica","2002","National Liberation",17,0.333333333333,0.298245614035,0.333333333333
"Costa_Rica","2002","Christian Social Unity",19,0.333333333333,0.333333333333,0.333333333333
"Costa_Rica","2002","Costa Rican Renovation and National Integration",1,0,0.0175438596491,0
"Croatia","2000","Croatian Social Democratic Party-Croatian Social Liberal Party",9,0.0932692307692,0.0616438356164,0.0825396825397
"Croatia","2000","Liberal Party-Croatian Libra Social Democratic Party-Party Liberal Democrats",2,0.0201923076923,0.013698630137,0.0166666666667
"Croatia","2000","Istrian Democratic Assembly-Croatian Peasant Party-Liberal Party-Croatian National Party- Croatian Social Action",5,0.0451923076923,0.0342465753425,0.0380952380952
"Croatia","2000","Croatian Peasant Party-Liberal Party-Croatian National Party-Croatian Social Action",5,0.0451923076923,0.0342465753425,0.0380952380952
"Croatia","2000","Croatian Party of Rights-Croatian Christian Democratic Union",5,0.0451923076923,0.0342465753425,0.0380952380952
"Croatia","2000","Croatian Social Liberal Party-Croatian Social Democratic Party",48,0.266346153846,0.328767123288,0.299206349206
"Croatia","2000","Croatian Democratic Community",46,0.225961538462,0.315068493151,0.262698412698
"Croatia","2000","Croatian Peasant Party-Liberal Party-Croatian National Party",12,0.125961538462,0.0821917808219,0.110317460317
"Croatia","2000","Croatian Social Democratic Party-Croatian Social Liberal Party-Slavonia-Baranja Croatian Party",7,0.0663461538462,0.0479452054795,0.0571428571429
"Croatia","2000","Croatian Social Democratic Party-Croatian Social Liberal Party-Primorje-Goranje Alliance",7,0.0663461538462,0.0479452054795,0.0571428571429
"Croatia","2003","Slavonia-Baranya Croatian Party-Croatian National Party",1,0.000812721362026,0.00666666666667,0.00439787250933
"Croatia","2003","Croatian Democratic Community",66,0.948253103614,0.44,0.713891535022
"Croatia","2003","Social Democratic Party",15,0.00499087279365,0.1,0.0368038265484
"Croatia","2003","Croatian Peasant Party",10,0.00499087279365,0.0666666666667,0.0368038265484
"Croatia","2003","Libra-Party Liberal Democrats-Croatian Social Democratic Party",8,0.00495450942175,0.0533333333333,0.0282038953479
"Croatia","2003","Istrian Democratic Assembly-Croatian Social Democratic Party",8,0.00495450942175,0.0533333333333,0.0282038953479
"Croatia","2003","Croatian Peoples Party",7,0.0048236012829,0.0466666666667,0.0236459318116
"Croatia","2003","Croatian Party of Rights",7,0.0048236012829,0.0466666666667,0.0236459318116
"Croatia","2003","Liberal Party-Croatian Libra Social Democratic Party-Party Liberal Democrats",7,0.0048236012829,0.0466666666667,0.0236459318116
"Croatia","2003","Liberal Party-Croatian Social Democratic Party",5,0.00395088035723,0.0333333333333,0.0158715940063
"Croatia","2003","Democratic Center-Croatian Social Liberal Party",3,0.00231089228442,0.02,0.0113668838901
"Croatia","2003","Croatian Party of Pensioners",3,0.00231089228442,0.02,0.0113668838901
"Croatia","2003","Primorje Goranje Alliance-Croatian Peoples Party",3,0.00231089228442,0.02,0.0113668838901
"Croatia","2003","Croatian Party of Democratic Action",1,0.000812721362026,0.00666666666667,0.00439787250933
"Croatia","2003","Croatian Pure Party of Rights-Croatian Christian Democratic Union-Croatian Democratic Peasant Party",1,0.000812721362026,0.00666666666667,0.00439787250933
"Croatia","2003","Croatian Democratic Peasant Party",1,0.000812721362026,0.00666666666667,0.00439787250933
"Croatia","2003","Independent Candidates",1,0.000812721362026,0.00666666666667,0.00439787250933
"Croatia","2003","Ethnic Community of Germans-National Association of Danube Swabians in Croatia",1,0.000812721362026,0.00666666666667,0.00439787250933
"Croatia","2003","Independent Democratic Serbian Party",1,0.000812721362026,0.00666666666667,0.00439787250933
"Croatia","2003","Croatian Democratic Community Ma<eth>ara",1,0.000812721362026,0.00666666666667,0.00439787250933
"Croatia","2007","Croatian Peoples Party",5,0.150738916256,0.128205128205,0.136002886003
"Croatia","2007","Social Democratic Party",10,0.225615763547,0.25641025641,0.260606060606
"Croatia","2007","Croatian Democratic Community",11,0.27881773399,0.282051282051,0.308225108225
"Croatia","2007","Independent Candidates",1,0.0266009852217,0.025641025641,0.0217171717172
"Croatia","2007","Croatian Party of Pensioners",1,0.0266009852217,0.025641025641,0.0217171717172
"Croatia","2007","Istrian Democratic Assembly",1,0.0266009852217,0.025641025641,0.0217171717172
"Croatia","2007","Croatian Peasant Party-Croatian Social Liberal Party-Primorsko Goranski Alliance",1,0.0266009852217,0.025641025641,0.0217171717172
"Croatia","2007","Croatian Social Liberal Party-Croatian Peasant Party-Democratic Party of Zagorje",1,0.0266009852217,0.025641025641,0.0217171717172
"Croatia","2007","Croatian Party of Rights",2,0.056157635468,0.0512820512821,0.0463203463203
"Croatia","2007","Croatian Democratic Alliance of Slavonia and Baranja",2,0.056157635468,0.0512820512821,0.0463203463203
"Croatia","2007","Croatian Peasant Party-Croatian Social Liberal Party",4,0.0995073891626,0.102564102564,0.0939393939394
"Cyprus","1991","Democratic Rally of Cyprus and Liberals",20,0.333333333333,0.357142857143,0.333333333333
"Cyprus","1991","Democratic Party [DIKO]",11,0.333333333333,0.196428571429,0.333333333333
"Cyprus","1991","Movement of Social Democrats [EDEK]",7,0,0.125,0
"Cyprus","1991","Progressive Party of the Working People [AKEL]",18,0.333333333333,0.321428571429,0.333333333333
"Cyprus","1996","Movement of Social Democrats [EDEK]",5,0,0.0892857142857,0
"Cyprus","1996","Movement of Liberal Democracy",2,0,0.0357142857143,0
"Cyprus","1996","Democratic Rally of Cyprus and Liberals",20,0.333333333333,0.357142857143,0.333333333333
"Cyprus","1996","Progressive Party of the Working People [AKEL]",19,0.333333333333,0.339285714286,0.333333333333
"Cyprus","1996","Democratic Party [DIKO]",10,0.333333333333,0.178571428571,0.333333333333
"Czech_Republic","1996","Civic Democratic Alliance",13,0.0357142857143,0.065,0.0333333333333
"Czech_Republic","1996","Christian Democratic Union-Czechoslovak Peoples Party",18,0.107142857143,0.09,0.1
"Czech_Republic","1996","Czech and Moravian Communist Party",22,0.178571428571,0.11,0.166666666667
"Czech_Republic","1996","Czech Social Democracy Party",61,0.25,0.305,0.266666666667
"Czech_Republic","1996","Civic Democratic Party",68,0.321428571429,0.34,0.333333333333
"Czech_Republic","1996","Assembly for the Republic-Republican Party of Czechoslovakia",18,0.107142857143,0.09,0.1
"Czech_Republic","1998","Czech Social Democracy Party",74,0.285714285714,0.36815920398,0.3
"Czech_Republic","1998","Freedom Union",19,0.142857142857,0.0945273631841,0.133333333333
"Czech_Republic","1998","Christian Democratic Union-Czechoslovak Peoples Party",20,0.142857142857,0.0995024875622,0.133333333333
"Czech_Republic","1998","Czech and Moravian Communist Party",25,0.142857142857,0.124378109453,0.133333333333
"Czech_Republic","1998","Civic Democratic Party",63,0.285714285714,0.313432835821,0.3
"Czech_Republic","2002","Czech Social Democracy Party",70,0.5,0.35,0.5
"Czech_Republic","2002","Civic Democratic Party",58,0.166666666667,0.29,0.166666666667
"Czech_Republic","2002","Czech and Moravian Communist Party",41,0.166666666667,0.205,0.166666666667
"Czech_Republic","2002","Christian Democratic Union -Czech Peoples Party and Freedom Union-Democratic Union",31,0.166666666667,0.155,0.166666666667
"Czech_Republic","2006","Green Party",6,0.04,0.03,0.0333333333333
"Czech_Republic","2006","Civic Democratic Party",81,0.36,0.405,0.366666666667
"Czech_Republic","2006","Czech and Moravian Communist Party",26,0.28,0.13,0.283333333333
"Czech_Republic","2006","Christian Democratic Union-Czechoslovak Peoples Party",13,0.04,0.065,0.0333333333333
"Czech_Republic","2006","Czech Social Democracy Party",74,0.28,0.37,0.283333333333
"Czechoslovakia","1990","Movement for Autonomous Democracy-Association for Moravia and Silisea",9,0,0.09375,0
